sex,cur_eco_activity,economic_status,household_position,prev_residence_place,country_birth,age,marital_status,occupation,household_size,citizenship,edu_level
female,139,111,1110,1,1,5,1,0,114,1,4
female,131,111,1122,1,1,11,2,0,114,1,5
female,139,111,1131,2,1,5,3,0,112,1,3
male,137,111,1210,1,1,10,1,0,111,1,3
female,131,111,1140,1,1,10,4,0,113,1,3
female,132,111,1122,1,2,9,2,0,114,1,0
male,133,112,1110,1,1,5,1,0,125,1,3
female,135,111,1131,1,1,6,1,0,112,1,3
male,137,111,1122,1,3,8,2,0,126,1,1
female,135,111,1122,1,1,11,2,0,125,1,3
male,111,111,1110,1,1,4,1,0,113,1,2
male,136,111,1132,1,1,11,1,0,113,1,1
female,138,111,1110,1,1,4,1,0,125,1,2
female,131,111,1122,1,3,9,2,0,125,1,3
female,122,111,1131,1,1,5,3,0,112,1,3
female,138,111,1121,1,1,12,2,0,112,1,3
female,138,112,1110,1,1,5,1,0,114,1,3
male,137,111,1132,1,1,9,1,0,114,1,3
female,136,112,1210,1,1,5,1,0,111,1,3
female,139,111,1131,1,1,6,1,0,112,1,3
male,131,111,1131,1,1,9,1,0,112,1,3
male,135,111,1210,1,1,8,1,0,111,1,1
male,132,111,1210,1,1,5,1,0,111,1,3
male,135,111,1131,1,1,7,1,0,112,1,2
male,138,112,1110,1,1,4,1,0,114,1,2
female,131,112,1110,1,1,5,1,0,114,1,5
female,131,111,1122,1,1,6,2,0,125,1,3
female,138,111,1121,1,1,10,2,0,112,1,1
female,122,111,1121,1,1,10,2,0,112,1,1
female,137,111,1122,1,1,9,2,0,114,1,2
male,122,111,1121,1,1,6,2,0,112,1,3
female,138,111,1122,1,1,11,2,0,113,1,2
female,131,111,1122,1,1,8,2,0,114,1,3
female,135,111,1121,1,1,5,2,0,112,1,3
male,133,112,1110,1,1,5,1,0,114,1,2
female,138,111,1122,1,1,10,2,0,113,1,3
female,131,111,1122,1,1,11,2,0,113,1,3
female,135,111,1121,1,1,10,2,0,112,1,2
male,111,111,1121,1,1,7,2,0,112,1,3
female,131,111,1122,1,1,8,2,0,113,1,2
female,135,111,1140,1,1,10,3,0,113,1,2
male,137,112,1110,1,1,5,1,0,114,1,3
female,135,111,1110,1,1,4,1,0,114,1,2
female,132,120,1122,1,2,9,2,0,113,2,2
male,136,111,1131,1,1,6,1,0,112,1,2
male,131,112,1121,1,1,12,2,0,112,1,3
female,135,111,1210,1,1,6,1,0,111,1,3
male,132,111,1122,1,1,8,2,0,114,1,3
male,137,111,1210,1,1,6,4,0,111,1,3
female,131,111,1122,1,3,6,2,0,114,1,1
male,131,120,1122,1,1,11,2,0,113,1,2
male,135,111,1122,1,1,12,2,0,113,1,3
female,135,111,1122,1,1,11,2,0,113,1,1
male,137,111,1121,1,1,13,2,0,112,1,1
female,124,111,1122,1,1,7,2,0,114,1,2
female,131,111,1140,1,1,11,4,0,112,1,3
female,135,111,1122,1,2,8,2,0,114,2,3
male,133,111,1131,1,3,7,1,0,112,1,3
female,134,111,1122,1,1,9,2,0,114,1,2
female,138,111,1131,1,2,6,1,0,112,1,4
female,135,111,1122,1,3,10,2,0,114,1,2
male,135,111,1122,1,1,12,2,0,113,1,2
male,136,111,1121,1,1,11,2,0,112,1,1
female,135,111,1122,1,1,8,2,0,114,1,3
male,124,111,1121,1,1,11,2,0,112,1,0
male,133,111,1121,1,1,12,2,0,112,1,3
female,137,111,1122,1,1,10,2,0,113,1,3
male,138,111,1210,1,3,6,1,0,111,1,2
female,135,112,1110,1,1,4,1,0,125,1,1
female,138,112,1110,1,1,4,1,0,125,1,1
female,131,111,1121,1,1,7,2,0,112,1,3
male,111,111,1131,1,1,6,1,0,112,1,3
male,138,112,1110,1,1,4,1,0,114,1,1
male,137,111,1122,1,1,12,2,0,113,1,3
male,122,111,1132,1,1,7,4,0,113,1,3
female,136,111,1132,1,1,8,1,0,113,1,2
male,131,111,1110,1,1,4,1,0,114,1,2
male,131,111,1121,1,1,11,2,0,112,1,3
female,138,111,1122,1,1,7,2,0,125,1,3
female,133,111,1131,1,1,7,1,0,112,1,3
male,132,111,1122,1,1,10,2,0,125,1,2
female,139,111,1210,1,1,4,4,0,111,1,2
female,137,111,1121,1,1,11,2,0,112,1,5
male,134,111,1122,1,1,11,2,0,125,1,3
male,122,112,1110,1,1,4,1,0,125,1,3
female,131,111,1121,1,1,8,2,0,112,1,2
male,124,111,1122,1,1,10,2,0,113,1,3
male,122,111,1121,1,1,8,2,0,112,1,3
female,131,111,1122,1,1,9,2,0,114,1,2
female,135,111,1131,1,1,5,1,0,112,1,3
female,135,111,1121,1,1,7,2,0,112,1,3
female,138,111,1131,1,1,5,1,0,112,1,5
female,138,111,1110,1,1,4,1,0,125,1,2
female,139,111,1122,1,1,9,2,0,113,1,1
female,133,111,1122,1,1,7,2,0,113,1,3
female,131,111,1122,1,3,8,2,0,114,1,3
female,131,120,1121,1,1,10,2,0,113,1,3
male,122,111,1122,1,1,12,2,0,113,1,3
male,135,111,1121,1,1,10,2,0,112,1,2
female,139,111,1210,2,1,5,1,0,111,1,3
male,122,111,1210,1,1,7,1,0,111,1,4
male,122,111,1131,1,1,8,1,0,112,1,2
male,131,111,1122,1,1,8,2,0,125,1,3
male,131,112,1110,1,1,4,1,0,114,1,1
male,135,111,1131,1,1,11,4,0,112,1,5
female,136,111,1131,1,1,6,1,0,112,1,3
female,135,120,1131,1,1,7,1,0,112,1,3
female,131,111,1122,1,1,7,2,0,113,1,3
male,133,111,1122,1,1,8,2,0,125,1,3
male,133,111,1122,1,1,9,2,0,114,1,3
female,131,111,1210,1,2,11,1,0,114,3,5
female,135,111,1132,1,1,8,4,0,125,1,3
female,132,111,1110,1,1,5,1,0,113,1,3
male,133,111,1210,1,1,7,1,0,111,1,2
male,131,111,1121,1,1,7,2,0,112,1,3
male,136,111,1122,1,1,7,2,0,125,1,3
female,138,111,1122,1,1,9,2,0,125,1,1
male,133,111,1110,1,1,4,1,0,114,1,1
female,122,111,1131,1,1,6,1,0,112,1,4
male,131,111,1122,1,1,11,2,0,113,1,2
male,131,111,1121,1,1,12,2,0,112,1,3
male,124,111,1131,1,1,7,4,0,112,1,4
female,138,111,1131,1,1,7,1,0,112,1,4
female,139,111,1122,1,3,9,2,0,114,2,3
female,131,111,1122,1,1,10,2,0,114,1,2
female,138,111,1122,1,1,10,2,0,125,1,3
male,131,111,1122,1,1,8,2,0,113,1,2
female,138,112,1110,1,1,4,1,0,112,1,2
female,138,111,1131,1,1,8,1,0,112,1,5
male,135,111,1110,1,1,4,1,0,125,1,2
female,138,111,1122,1,3,7,2,0,113,1,3
male,136,111,1121,1,1,12,2,0,112,1,3
male,131,111,1110,1,1,4,1,0,126,1,3
male,131,111,1122,1,1,12,2,0,113,1,5
female,139,111,1122,1,1,9,2,0,114,1,5
male,137,111,1110,1,1,5,1,0,114,1,3
male,136,111,1210,1,1,11,4,0,111,1,5
male,135,111,1210,1,1,5,1,0,111,1,3
female,138,111,1122,1,1,7,2,0,113,1,2
male,124,111,1210,2,1,11,3,0,111,1,4
male,135,111,1121,1,1,12,2,0,112,1,3
male,122,111,1121,1,1,12,2,0,112,1,3
male,135,111,1122,1,1,14,2,0,113,1,2
female,111,112,1110,1,1,5,1,0,126,1,3
male,137,112,1210,1,1,12,1,0,111,1,3
female,132,111,1122,1,3,9,2,0,125,1,3
female,135,111,1110,1,1,6,1,0,113,1,2
male,132,120,1121,1,1,12,2,0,112,1,2
male,136,112,1131,1,1,6,1,0,112,1,2
male,138,111,1121,1,1,8,2,0,112,1,3
female,131,111,1210,1,1,12,1,0,111,1,5
male,136,112,1131,1,1,9,1,0,112,1,3
female,137,111,1110,1,1,5,1,0,113,1,3
female,131,111,1122,1,1,10,2,0,114,1,2
male,122,111,1122,1,1,9,2,0,113,1,3
female,133,112,1110,1,1,5,1,0,113,1,5
male,122,112,1110,1,1,4,1,0,113,1,2
female,134,111,1210,1,1,10,1,0,111,1,3
male,131,111,1132,1,1,7,1,0,113,1,3
male,137,111,1122,2,1,7,2,0,113,1,2
female,135,112,1110,1,1,7,1,0,113,1,3
male,136,111,1122,1,1,12,2,0,113,1,2
female,137,111,1121,1,1,10,2,0,112,1,3
female,131,111,1122,1,3,7,2,0,113,1,1
female,137,111,1122,1,1,8,2,0,113,1,3
female,137,112,1110,1,1,4,1,0,114,1,2
male,131,111,1122,1,1,8,2,0,125,1,2
female,136,111,1122,1,1,9,2,0,114,1,3
male,138,111,1122,1,1,8,2,0,125,1,2
male,122,111,1132,1,1,11,4,0,114,1,3
female,138,111,1220,1,1,5,1,0,114,1,1
male,138,111,1110,1,1,6,1,0,114,1,3
male,135,111,1122,1,1,11,2,0,114,1,2
male,131,111,1122,1,1,10,2,0,125,1,2
male,124,111,1122,1,1,10,2,0,114,1,1
male,135,111,1131,1,1,10,3,0,114,2,5
female,135,111,1121,1,1,6,2,0,112,1,3
male,135,111,1121,1,1,12,2,0,112,1,2
male,122,111,1122,1,1,9,2,0,114,1,3
female,122,111,1122,1,1,10,2,0,114,1,2
male,136,111,1122,1,1,11,2,0,114,1,2
female,131,111,1122,1,1,10,2,0,114,1,2
female,138,111,1220,1,1,4,1,0,113,1,2
female,136,111,1210,1,3,12,4,0,111,1,3
female,131,111,1140,1,1,9,4,0,113,1,2
male,133,112,1110,1,1,4,1,0,114,1,1
male,137,111,1210,1,1,10,1,0,111,1,2
female,136,120,1121,1,1,11,2,0,112,1,3
female,138,111,1122,1,1,8,2,0,113,1,2
female,131,111,1122,1,1,10,2,0,114,1,3
female,132,111,1210,1,1,12,1,0,111,1,2
female,131,111,1110,1,1,6,1,0,113,1,3
male,135,111,1131,1,1,7,1,0,112,1,3
male,137,111,1140,1,1,10,4,0,112,1,3
male,135,112,1110,1,1,5,1,0,114,1,3
female,138,111,1121,1,1,7,2,0,112,1,3
female,133,111,1110,1,1,5,1,0,114,1,3
female,137,111,1122,1,1,9,2,0,114,1,1
female,133,111,1210,1,1,5,4,0,111,1,4
male,122,111,1122,1,3,8,2,0,114,1,1
female,135,111,1122,1,1,11,2,0,113,1,3
male,122,111,1122,1,1,12,2,0,113,1,5
female,138,111,1122,1,1,8,2,0,113,1,3
male,135,111,1122,1,1,8,2,0,114,1,2
female,134,111,1122,1,1,9,2,0,125,1,3
male,136,111,1140,1,1,10,4,0,112,1,3
male,122,111,1122,1,1,11,2,0,125,1,2
male,138,111,1122,1,1,9,2,0,125,1,3
female,138,111,1121,1,1,12,2,0,112,1,5
female,138,111,1140,1,1,12,4,0,113,1,2
male,137,111,1131,1,1,5,1,0,112,1,3
female,138,111,1122,1,1,9,2,0,114,1,2
female,133,111,1140,1,1,6,3,0,112,1,2
female,136,111,1121,1,1,12,2,0,112,1,3
female,136,111,1121,1,1,12,2,0,112,1,2
male,135,111,1110,1,1,5,1,0,113,1,3
female,136,112,1210,1,1,12,1,0,111,1,3
female,138,111,1122,1,1,11,2,0,113,1,3
female,122,112,1110,1,1,5,1,0,113,1,2
male,136,111,1121,1,1,12,2,0,112,1,1
male,122,111,1131,1,1,7,4,0,126,1,4
male,133,112,1110,1,1,5,1,0,113,1,3
female,137,111,1210,1,1,11,1,0,111,1,2
male,135,111,1122,1,1,7,2,0,114,1,2
female,124,111,1110,1,1,5,1,0,114,1,2
female,138,111,1121,1,3,11,2,0,112,1,3
female,138,111,1122,1,1,8,2,0,114,1,3
female,137,111,1121,1,1,11,2,0,112,1,3
male,133,111,1122,1,1,9,2,0,113,1,1
male,136,112,1110,1,1,5,1,0,125,1,2
female,137,111,1210,1,1,6,3,0,111,1,2
male,134,111,1122,1,1,12,2,0,114,1,5
female,135,120,1122,1,1,7,2,0,113,1,2
male,133,111,1121,1,1,13,2,0,112,1,1
male,122,111,1122,1,1,12,2,0,113,1,5
male,131,112,1110,2,1,6,3,0,113,1,2
female,111,111,1131,2,1,6,4,0,112,1,2
male,132,111,1121,1,1,12,2,0,112,1,3
female,137,111,1132,1,1,6,1,0,114,1,3
female,131,111,1131,2,1,5,1,0,112,1,5
female,131,111,1131,1,1,6,1,0,112,1,3
female,131,111,1210,1,1,11,1,0,111,1,3
male,122,111,1122,1,1,8,2,0,114,1,3
male,122,111,1121,1,1,11,2,0,112,1,1
male,122,112,1110,1,1,5,1,0,114,1,3
male,134,111,1131,1,1,5,1,0,112,1,2
female,135,111,1210,1,1,9,4,0,111,1,3
male,122,111,1122,1,1,9,2,0,114,1,1
male,135,111,1122,1,1,10,2,0,114,1,1
male,135,111,1122,1,1,11,2,0,114,1,3
female,131,111,1122,1,1,9,2,0,125,1,2
male,122,111,1140,1,1,6,4,0,112,1,3
female,131,111,1131,1,1,6,1,0,112,1,3
male,138,111,1110,1,1,6,1,0,114,1,3
male,132,111,1110,1,1,4,1,0,113,1,3
female,137,111,1210,1,1,8,1,0,111,1,3
female,139,111,1121,1,1,12,2,0,112,1,2
female,131,111,1132,1,1,6,1,0,125,1,1
male,131,111,1121,1,1,12,2,0,112,1,2
female,138,111,1131,1,1,5,1,0,112,1,3
male,136,111,1110,1,1,4,1,0,114,1,2
female,122,120,1131,2,1,5,1,0,112,1,3
male,131,111,1122,1,1,8,2,0,125,1,3
female,133,111,1122,1,1,9,2,0,113,1,2
female,131,112,1110,1,1,4,1,0,114,1,2
female,132,111,1210,1,1,8,2,0,111,1,2
female,138,111,1140,1,1,7,4,0,113,1,2
female,138,111,1121,1,1,11,2,0,112,1,3
male,135,111,1110,1,1,6,1,0,113,1,2
female,135,111,1210,1,1,9,1,0,111,1,3
male,131,111,1121,1,1,13,2,0,112,1,3
female,139,111,1131,1,1,5,1,0,112,1,1
female,138,111,1210,1,1,7,4,0,111,1,3
female,133,112,1110,1,3,4,1,0,125,1,2
male,124,111,1110,1,1,7,1,0,113,1,1
male,131,111,1220,1,1,8,1,0,113,1,5
male,131,111,1122,1,1,10,2,0,125,1,1
female,139,111,1110,1,1,4,1,0,125,1,2
male,131,111,1121,1,1,6,2,0,112,1,3
male,135,111,1122,1,1,11,2,0,114,1,2
female,132,111,1122,1,1,6,2,0,114,1,2
female,131,111,1220,1,1,4,1,0,112,1,2
female,137,111,1122,1,1,7,2,0,113,1,3
female,124,111,1121,1,1,12,2,0,112,1,1
male,137,111,1121,2,1,15,2,0,125,1,3
male,131,111,1122,1,1,8,2,0,113,1,3
female,135,111,1122,1,1,10,2,0,114,1,2
female,137,111,1121,1,1,11,2,0,112,1,2
male,122,111,1122,1,1,11,2,0,114,1,3
male,135,111,1121,1,1,12,2,0,112,1,3
male,134,111,1131,1,1,5,1,0,112,1,3
male,133,112,1110,1,1,4,1,0,113,1,2
female,138,112,1210,1,1,10,1,0,111,1,2
male,111,111,1121,1,1,12,2,0,112,1,2
male,122,111,1110,1,1,6,1,0,114,1,2
male,124,111,1122,1,1,12,2,0,113,1,3
male,137,111,1131,1,1,6,1,0,112,1,3
female,131,111,1122,1,1,7,2,0,113,1,5
male,133,111,1110,1,1,6,1,0,113,1,3
female,135,112,1110,1,1,7,1,0,112,1,3
male,132,111,1122,1,1,8,2,0,125,1,3
female,136,111,1122,1,1,7,2,0,114,1,2
male,137,111,1121,1,1,11,2,0,112,1,2
male,133,111,1122,1,1,10,2,0,125,1,3
female,138,111,1121,1,1,11,2,0,112,1,3
male,131,111,1121,1,1,13,2,0,112,1,3
male,122,112,1110,1,1,4,1,0,113,1,2
female,135,112,1110,1,1,5,1,0,114,1,4
male,133,111,1122,1,1,10,2,0,126,1,3
male,131,111,1122,1,1,8,2,0,114,1,2
male,131,111,1122,1,1,9,2,0,126,1,3
female,124,111,1140,1,1,10,4,0,112,1,3
female,131,111,1122,1,1,8,2,0,113,1,2
female,135,111,1121,1,1,11,2,0,112,1,3
male,135,111,1110,1,1,10,1,0,112,1,3
male,137,111,1110,1,1,4,1,0,114,1,2
female,131,120,1210,1,1,12,4,0,111,1,3
male,138,111,1122,1,1,7,2,0,114,1,3
male,122,111,1122,1,1,7,2,0,113,1,3
female,135,111,1121,1,3,10,2,0,112,1,1
male,122,111,1121,1,1,11,2,0,112,1,2
female,131,111,1121,1,1,12,2,0,112,1,2
male,122,111,1122,1,1,9,2,0,114,1,1
female,131,111,1140,1,3,8,4,0,112,1,3
male,138,112,1110,1,1,4,1,0,125,1,2
male,131,111,1122,1,1,7,2,0,114,1,1
male,131,111,1110,1,1,4,1,0,125,1,3
female,135,111,1122,1,3,9,2,0,114,1,3
female,135,111,1132,2,1,5,4,0,114,1,3
male,122,111,1122,1,1,6,2,0,113,1,3
male,122,111,1122,1,1,10,2,0,114,1,2
female,138,111,1121,1,1,12,2,0,112,1,1
female,138,112,1110,1,1,5,1,0,114,1,3
female,131,111,1140,1,1,11,3,0,113,1,3
male,137,111,1131,1,1,6,1,0,112,1,2
male,131,111,1110,1,1,4,1,0,114,1,2
male,124,112,1110,1,1,4,1,0,114,1,1
female,131,111,1110,1,1,4,1,0,114,1,2
male,131,111,1131,1,3,6,1,0,112,1,3
female,131,111,1121,1,1,11,2,0,112,1,3
female,138,111,1110,1,1,4,1,0,114,1,2
male,136,111,1121,1,1,11,2,0,112,1,4
male,131,111,1121,1,1,11,2,0,112,1,1
male,136,111,1122,1,3,7,2,0,113,1,3
female,122,111,1110,1,1,5,1,0,114,1,2
male,135,112,1131,1,1,7,3,0,112,1,5
male,133,111,1122,1,1,8,2,0,114,1,2
male,137,111,1121,1,1,11,2,0,112,1,2
female,137,111,1110,1,1,4,1,0,114,1,2
female,135,111,1122,1,1,8,2,0,114,1,1
female,135,111,1122,1,1,8,2,0,114,1,3
male,111,111,1122,1,1,9,2,0,114,1,2
male,122,111,1122,1,1,11,2,0,125,1,3
female,138,112,1110,1,1,5,1,0,113,1,4
male,131,111,1131,1,2,7,1,0,112,1,2
male,139,112,1110,1,1,9,1,0,114,1,2
female,138,111,1122,1,1,8,2,0,114,1,4
male,131,112,1110,1,1,5,1,0,113,1,2
female,139,111,1210,1,1,11,4,0,111,1,1
male,122,112,1110,1,1,4,1,0,114,1,2
male,131,111,1122,1,1,10,2,0,113,1,1
male,135,112,1110,1,1,4,1,0,125,1,2
female,135,111,1122,1,2,9,2,0,114,2,1
female,137,112,1110,1,1,4,1,0,113,1,2
female,134,111,1210,1,1,6,1,0,111,1,3
male,135,111,1122,1,1,11,2,0,113,1,3
female,135,111,1122,1,1,11,2,0,113,1,2
female,122,112,1110,1,2,11,1,0,111,2,1
male,135,111,1122,1,1,8,2,0,114,1,3
female,124,111,1122,1,1,10,2,0,125,1,3
female,132,111,1122,1,3,9,2,0,114,1,2
female,135,111,1121,1,3,13,2,0,112,1,5
male,135,112,1110,2,1,4,1,0,126,1,2
male,131,111,1132,1,1,8,1,0,114,1,2
male,139,111,1110,1,1,4,1,0,125,1,2
female,134,111,1131,1,1,11,1,0,112,1,3
female,131,111,1121,1,1,12,2,0,113,1,1
female,135,111,1121,1,1,5,2,0,112,1,3
male,122,111,1210,1,1,9,1,0,111,1,3
male,134,111,1121,1,1,9,2,0,112,1,2
female,135,111,1121,1,1,12,2,0,112,1,3
male,132,111,1140,1,3,11,4,0,113,3,0
female,131,112,1110,1,1,4,1,0,114,1,2
female,135,111,1140,1,3,10,4,0,112,1,3
female,138,111,1122,1,1,7,2,0,125,1,3
male,136,111,1210,1,1,8,4,0,111,1,3
male,135,111,1110,1,1,4,1,0,114,1,3
male,137,111,1122,1,1,7,2,0,125,1,2
female,111,111,1140,1,1,8,4,0,112,1,3
female,139,112,1110,1,1,4,1,0,114,1,3
female,138,111,1121,1,1,13,2,0,112,1,3
male,122,112,1110,1,1,4,1,0,125,1,2
male,133,111,1131,2,1,5,1,0,112,1,3
male,137,111,1131,2,1,7,1,0,112,1,3
male,131,111,1121,1,1,13,2,0,112,1,1
male,131,111,1122,1,1,11,2,0,113,1,4
male,137,111,1121,1,1,11,2,0,112,1,3
male,122,111,1121,1,1,12,2,0,112,1,1
male,136,111,1122,1,1,8,2,0,114,1,2
male,133,111,1122,1,3,8,2,0,125,1,2
female,135,111,1110,1,1,4,1,0,125,1,2
male,133,111,1110,1,1,11,1,0,114,1,3
female,132,111,1122,1,1,7,2,0,114,1,3
male,135,111,1122,1,1,9,2,0,114,1,3
female,139,111,1140,1,1,10,4,0,114,1,2
male,111,111,1122,1,1,8,2,0,114,1,2
female,134,111,1210,1,1,10,4,0,111,1,2
male,135,111,1131,1,1,7,1,0,112,1,2
female,139,111,1220,1,1,7,1,0,114,1,5
male,135,111,1131,1,1,12,4,0,112,1,2
male,135,111,1122,1,1,12,2,0,113,1,3
male,132,111,1122,1,1,5,2,0,114,1,2
male,122,111,1210,1,1,13,1,0,111,1,1
female,138,111,1132,1,1,6,4,0,113,1,3
female,131,111,1121,1,1,6,2,0,112,1,3
male,138,111,1131,2,1,10,4,0,112,1,1
male,122,111,1122,1,1,9,2,0,125,1,3
male,137,112,1110,1,2,4,1,0,112,1,4
male,133,111,1121,1,1,12,2,0,112,1,2
female,138,111,1132,1,1,8,4,0,113,1,4
male,131,111,1122,1,1,12,2,0,113,1,0
male,135,111,1131,1,1,6,4,0,112,1,3
male,131,111,1121,1,3,8,2,0,112,3,5
female,122,111,1122,1,1,9,2,0,113,1,1
female,131,111,1110,1,1,4,1,0,113,1,2
male,124,111,1122,1,1,11,2,0,114,1,3
female,132,111,1122,1,1,8,2,0,113,1,3
female,135,111,1122,1,1,8,2,0,114,1,3
female,138,111,1110,1,1,4,1,0,114,1,3
female,131,111,1140,1,1,11,4,0,113,1,1
female,138,111,1122,1,1,10,2,0,125,1,1
male,131,112,1110,1,1,6,1,0,114,1,2
female,137,111,1122,1,1,10,2,0,125,1,2
male,135,111,1122,1,1,7,2,0,125,1,3
male,135,111,1121,1,1,11,2,0,112,1,2
male,135,111,1210,1,1,9,4,0,111,1,2
female,138,111,1122,1,1,9,2,0,114,1,1
female,132,112,1220,2,1,11,2,0,126,2,0
male,124,111,1131,1,1,10,1,0,112,1,2
female,135,112,1110,1,1,5,1,0,113,1,2
male,122,111,1131,1,1,8,1,0,112,1,1
female,138,111,1140,1,1,10,4,0,112,1,2
female,138,111,1122,1,1,11,2,0,113,1,3
female,131,112,1210,1,1,8,1,0,111,1,4
male,131,111,1122,1,1,10,2,0,114,1,1
female,135,111,1140,1,1,6,4,0,113,1,3
female,139,112,1110,1,1,4,1,0,114,1,4
female,138,112,1110,1,1,5,1,0,114,1,3
male,122,120,1210,2,3,9,3,0,114,3,5
female,135,111,1122,1,3,9,2,0,125,1,3
female,139,111,1110,1,1,5,1,0,114,1,3
male,134,111,1122,1,1,10,2,0,114,1,5
female,131,111,1110,1,1,6,1,0,114,1,3
male,122,111,1131,1,1,7,1,0,112,1,4
male,135,111,1210,1,1,9,1,0,111,1,3
female,131,111,1122,1,1,7,2,0,114,1,3
female,131,111,1122,1,1,10,2,0,114,1,1
male,134,111,1121,1,1,12,2,0,112,1,2
female,135,111,1132,1,1,9,1,0,113,1,3
male,137,111,1122,1,1,11,2,0,114,1,3
male,131,111,1121,1,1,8,2,0,112,1,2
female,138,111,1210,1,1,11,4,0,111,1,3
female,137,111,1121,1,1,12,2,0,112,1,3
male,122,112,1110,1,1,4,1,0,114,1,2
female,138,112,1110,1,1,4,1,0,125,1,2
female,138,112,1110,1,1,5,1,0,126,1,3
female,135,111,1122,1,1,11,2,0,113,1,3
male,122,112,1110,1,1,4,1,0,114,1,2
male,131,111,1131,1,1,7,1,0,112,1,3
female,138,111,1122,1,1,8,2,0,114,1,3
female,131,112,1110,1,1,5,1,0,125,1,2
female,122,111,1140,1,1,11,4,0,112,1,2
female,135,111,1132,1,2,9,4,0,125,1,1
female,135,111,1140,1,1,11,3,0,113,1,3
male,137,111,1121,1,1,6,2,0,112,1,3
male,135,120,1121,1,1,9,2,0,112,1,3
male,136,111,1122,1,1,8,2,0,114,1,3
male,111,111,1121,1,1,13,2,0,112,1,3
female,138,111,1131,1,1,8,1,0,112,1,2
female,133,111,1210,1,1,6,4,0,111,1,2
male,138,111,1122,1,1,9,2,0,113,1,2
male,138,111,1110,1,1,4,1,0,114,1,3
male,134,111,1122,1,1,10,2,0,113,1,3
male,133,112,1110,1,1,4,1,0,114,1,1
male,111,111,1110,1,1,4,1,0,113,1,3
female,135,120,1131,1,3,8,2,0,112,2,4
male,122,111,1132,1,1,11,4,0,113,1,3
male,131,112,1110,1,1,5,1,0,113,1,2
female,135,111,1131,1,1,8,1,0,112,1,3
male,136,111,1121,1,1,12,2,0,112,1,3
female,131,111,1122,1,1,8,2,0,114,1,1
female,131,112,1110,1,1,5,1,0,125,1,3
female,138,111,1122,1,1,9,2,0,114,1,3
female,139,111,1110,1,1,5,1,0,114,1,2
female,131,111,1122,1,1,7,2,0,113,1,1
female,138,111,1131,1,1,6,4,0,112,1,4
female,136,111,1131,1,1,5,1,0,112,1,3
male,122,111,1121,1,1,8,2,0,112,1,3
female,135,111,1122,1,1,8,2,0,114,1,5
male,137,111,1110,1,1,5,1,0,113,1,5
male,136,112,1110,1,1,4,1,0,114,1,3
male,135,111,1131,1,1,6,1,0,112,1,2
female,134,111,1140,1,1,10,4,0,113,1,2
male,122,111,1122,1,1,9,2,0,126,1,3
female,135,111,1122,1,3,8,2,0,114,3,2
male,111,111,1122,1,1,10,2,0,113,1,5
male,122,111,1122,1,1,11,2,0,113,1,3
male,122,111,1110,1,1,4,1,0,114,1,2
female,138,111,1132,2,1,9,4,0,125,3,4
male,138,111,1131,1,3,9,1,0,112,1,2
female,139,111,1121,1,1,12,2,0,112,1,3
female,138,112,1110,1,1,4,1,0,125,1,1
male,131,111,1122,1,1,13,2,0,125,1,0
male,138,112,1110,1,1,5,1,0,114,1,3
female,135,111,1122,1,3,8,2,0,114,1,2
male,136,111,1121,1,1,12,2,0,112,1,2
male,131,111,1122,1,1,10,2,0,113,1,3
male,133,111,1122,1,1,11,2,0,113,1,3
male,136,111,1122,1,1,8,2,0,125,1,3
male,135,112,1110,1,1,4,1,0,114,1,2
female,139,111,1122,1,1,8,2,0,114,1,3
female,137,111,1121,1,1,11,2,0,112,1,2
female,138,111,1122,1,1,10,2,0,113,1,3
female,131,111,1121,1,1,5,2,0,112,1,2
female,131,111,1122,1,1,10,2,0,114,1,3
female,135,111,1122,1,1,11,2,0,113,1,3
female,131,111,1131,1,1,5,1,0,112,1,3
female,131,111,1122,1,1,10,2,0,126,1,1
male,135,111,1210,1,1,5,1,0,111,1,2
male,134,111,1110,1,1,5,1,0,114,1,2
female,135,111,1210,1,1,11,4,0,111,1,3
male,137,111,1122,1,1,12,2,0,113,1,3
female,139,111,1131,1,1,6,1,0,112,1,3
female,138,111,1122,1,1,8,2,0,114,1,2
male,132,111,1110,1,3,4,1,0,113,1,1
female,135,111,1121,1,1,11,2,0,112,1,3
male,135,112,1110,1,1,7,1,0,113,1,2
male,131,111,1131,1,3,6,1,0,112,1,3
male,131,111,1210,1,1,8,1,0,111,1,3
female,135,112,1110,1,1,4,1,0,126,1,1
male,137,111,1210,1,2,8,1,0,111,2,5
female,134,111,1110,1,1,5,1,0,113,1,3
female,138,111,1110,1,1,4,1,0,125,1,2
female,138,111,1210,1,1,11,3,0,111,1,1
male,131,111,1122,1,1,11,2,0,113,1,2
female,139,111,1122,1,3,7,2,0,114,1,2
female,131,111,1220,2,1,4,1,0,125,1,2
male,124,112,1110,1,1,6,1,0,113,1,3
male,138,111,1122,1,1,8,2,0,113,1,3
male,137,111,1131,1,1,5,1,0,112,1,4
male,131,111,1122,1,1,9,2,0,114,1,2
male,135,111,1110,1,1,7,1,0,114,1,2
female,131,111,1131,1,1,6,4,0,112,1,1
female,137,111,1132,1,1,5,1,0,113,1,2
female,138,111,1132,1,1,7,4,0,113,1,3
female,138,111,1110,1,1,7,1,0,113,1,5
male,135,111,1122,1,1,9,2,0,114,1,3
