sex,priors_count_cat,c_days_from_compas_cat,juv_fel_count_cat,race_cat,age_cat,juv_other_count_cat,juv_misd_count_cat,c_charge_degree,days_b_screening_arrest_cat,two_year_recid
Male,priors_count_2-3,c_days_from_compas_1,juv_fel_count_0,white,25 - 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Male,priors_count_2-3,c_days_from_compas_2-7,juv_fel_count_0,non_white,Less than 25,juv_other_count_0,juv_misd_count_0,M,days_b_screening_arrest_-2,1
Male,priors_count_2-3,c_days_from_compas_1,juv_fel_count_0,non_white,25 - 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_0,1
Male,priors_count_15+,c_days_from_compas_2-7,juv_fel_count_1+,non_white,25 - 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_lt_-3,1
Female,priors_count_1,c_days_from_compas_0,juv_fel_count_0,non_white,Greater than 45,juv_other_count_0,juv_misd_count_0,M,days_b_screening_arrest_-1,1
Male,priors_count_1,c_days_from_compas_1,juv_fel_count_0,white,Greater than 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Female,priors_count_10-15,c_days_from_compas_2-7,juv_fel_count_1+,white,Less than 25,juv_other_count_0,cjuv_misd_count_2+,M,days_b_screening_arrest_1+,1
Male,priors_count_7-9,c_days_from_compas_1,juv_fel_count_0,white,25 - 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Male,priors_count_1,c_days_from_compas_1,juv_fel_count_1+,non_white,Greater than 45,juv_other_count_1,cjuv_misd_count_2+,F,days_b_screening_arrest_-1,1
Male,priors_count_2-3,c_days_from_compas_2-7,juv_fel_count_0,non_white,25 - 45,juv_other_count_0,cjuv_misd_count_2+,M,days_b_screening_arrest_lt_-3,1
Male,priors_count_4-6,c_days_from_compas_1,juv_fel_count_1+,non_white,Less than 25,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Male,priors_count_0,c_days_from_compas_2-7,juv_fel_count_0,white,25 - 45,juv_other_count_0,juv_misd_count_0,M,days_b_screening_arrest_lt_-3,1
Female,priors_count_2-3,c_days_from_compas_2-7,juv_fel_count_1+,white,Less than 25,juv_other_count_2+,juv_misd_count_0,F,days_b_screening_arrest_0,1
Female,priors_count_15+,c_days_from_compas_1,juv_fel_count_0,non_white,25 - 45,juv_other_count_2+,cjuv_misd_count_2+,F,days_b_screening_arrest_-1,1
Male,priors_count_2-3,c_days_from_compas_1,juv_fel_count_0,white,Less than 25,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Male,priors_count_10-15,c_days_from_compas_1,juv_fel_count_0,non_white,25 - 45,juv_other_count_0,juv_misd_count_0,M,days_b_screening_arrest_-1,1
Male,priors_count_10-15,c_days_from_compas_1,juv_fel_count_0,non_white,25 - 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Male,priors_count_1,c_days_from_compas_1,juv_fel_count_0,non_white,Less than 25,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Male,priors_count_0,c_days_from_compas_1,juv_fel_count_0,non_white,Less than 25,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Male,priors_count_7-9,c_days_from_compas_1,juv_fel_count_0,white,Greater than 45,juv_other_count_0,juv_misd_count_0,M,days_b_screening_arrest_lt_-3,1
Male,priors_count_2-3,c_days_from_compas_0,juv_fel_count_0,non_white,Greater than 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Male,priors_count_0,c_days_from_compas_0,juv_fel_count_0,non_white,Less than 25,juv_other_count_1,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Female,priors_count_10-15,c_days_from_compas_1,juv_fel_count_1+,non_white,25 - 45,juv_other_count_1,juv_misd_count_1,F,days_b_screening_arrest_lt_-3,1
Male,priors_count_0,c_days_from_compas_15-21,juv_fel_count_0,white,25 - 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Male,priors_count_1,c_days_from_compas_0,juv_fel_count_0,white,25 - 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_1+,1
Male,priors_count_0,c_days_from_compas_29+,juv_fel_count_0,white,25 - 45,juv_other_count_0,juv_misd_count_0,M,days_b_screening_arrest_0,1
Male,priors_count_0,c_days_from_compas_1,juv_fel_count_0,non_white,Greater than 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Male,priors_count_4-6,c_days_from_compas_1,juv_fel_count_0,non_white,25 - 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_0,1
Male,priors_count_2-3,c_days_from_compas_0,juv_fel_count_0,non_white,Greater than 45,juv_other_count_0,juv_misd_count_0,M,days_b_screening_arrest_0,1
Male,priors_count_0,c_days_from_compas_1,juv_fel_count_0,non_white,25 - 45,juv_other_count_0,juv_misd_count_0,M,days_b_screening_arrest_-1,1
Male,priors_count_4-6,c_days_from_compas_22-28,juv_fel_count_0,non_white,25 - 45,juv_other_count_0,juv_misd_count_0,M,days_b_screening_arrest_-1,1
Male,priors_count_1,c_days_from_compas_0,juv_fel_count_0,non_white,25 - 45,juv_other_count_0,juv_misd_count_0,M,days_b_screening_arrest_-1,1
Female,priors_count_4-6,c_days_from_compas_22-28,juv_fel_count_1+,white,Less than 25,juv_other_count_1,juv_misd_count_1,F,days_b_screening_arrest_1+,1
Female,priors_count_2-3,c_days_from_compas_2-7,juv_fel_count_0,non_white,25 - 45,juv_other_count_0,juv_misd_count_0,M,days_b_screening_arrest_-1,1
Male,priors_count_0,c_days_from_compas_1,juv_fel_count_0,non_white,Greater than 45,juv_other_count_0,juv_misd_count_0,M,days_b_screening_arrest_-1,1
Female,priors_count_15+,c_days_from_compas_1,juv_fel_count_0,non_white,Less than 25,juv_other_count_0,juv_misd_count_0,M,days_b_screening_arrest_0,1
Male,priors_count_2-3,c_days_from_compas_1,juv_fel_count_0,non_white,25 - 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Male,priors_count_7-9,missing,juv_fel_count_0,non_white,Less than 25,juv_other_count_0,cjuv_misd_count_2+,M,days_b_screening_arrest_0,1
Female,priors_count_0,c_days_from_compas_15-21,juv_fel_count_0,white,25 - 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Male,priors_count_4-6,c_days_from_compas_8-14,juv_fel_count_0,non_white,25 - 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_lt_-3,1
Male,priors_count_4-6,c_days_from_compas_15-21,juv_fel_count_0,white,Greater than 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Male,priors_count_10-15,c_days_from_compas_1,juv_fel_count_0,white,25 - 45,juv_other_count_0,juv_misd_count_0,M,days_b_screening_arrest_0,1
Male,priors_count_10-15,c_days_from_compas_1,juv_fel_count_0,non_white,25 - 45,juv_other_count_0,juv_misd_count_0,M,days_b_screening_arrest_-1,1
Male,priors_count_2-3,c_days_from_compas_22-28,juv_fel_count_0,white,Greater than 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Male,priors_count_7-9,c_days_from_compas_0,juv_fel_count_0,non_white,25 - 45,juv_other_count_0,juv_misd_count_0,M,days_b_screening_arrest_-1,1
Female,priors_count_2-3,missing,juv_fel_count_0,non_white,Less than 25,juv_other_count_0,juv_misd_count_1,M,days_b_screening_arrest_0,1
Male,priors_count_0,c_days_from_compas_1,juv_fel_count_0,non_white,25 - 45,juv_other_count_0,juv_misd_count_0,M,days_b_screening_arrest_1+,1
Male,priors_count_4-6,c_days_from_compas_1,juv_fel_count_0,white,25 - 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Female,priors_count_2-3,c_days_from_compas_1,juv_fel_count_0,white,25 - 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_1+,1
Male,priors_count_2-3,c_days_from_compas_0,juv_fel_count_0,white,Greater than 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Female,priors_count_0,c_days_from_compas_8-14,juv_fel_count_1+,white,Less than 25,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_lt_-3,1
Male,priors_count_1,c_days_from_compas_1,juv_fel_count_0,non_white,Less than 25,juv_other_count_2+,cjuv_misd_count_2+,F,days_b_screening_arrest_0,1
Male,priors_count_10-15,c_days_from_compas_2-7,juv_fel_count_0,non_white,25 - 45,juv_other_count_2+,juv_misd_count_0,M,days_b_screening_arrest_lt_-3,1
Male,priors_count_10-15,c_days_from_compas_1,juv_fel_count_0,non_white,Greater than 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Female,priors_count_4-6,c_days_from_compas_15-21,juv_fel_count_1+,white,Less than 25,juv_other_count_0,juv_misd_count_0,M,days_b_screening_arrest_-1,1
Female,priors_count_0,c_days_from_compas_8-14,juv_fel_count_0,white,25 - 45,juv_other_count_1,juv_misd_count_0,F,days_b_screening_arrest_-2,1
Female,priors_count_4-6,c_days_from_compas_2-7,juv_fel_count_0,white,25 - 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Female,priors_count_1,c_days_from_compas_1,juv_fel_count_0,non_white,Less than 25,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Male,priors_count_10-15,c_days_from_compas_1,juv_fel_count_0,non_white,Greater than 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Male,priors_count_2-3,c_days_from_compas_1,juv_fel_count_0,non_white,25 - 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_0,1
Male,priors_count_7-9,c_days_from_compas_1,juv_fel_count_0,non_white,Greater than 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Male,priors_count_2-3,c_days_from_compas_1,juv_fel_count_0,white,25 - 45,juv_other_count_1,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Female,priors_count_2-3,c_days_from_compas_2-7,juv_fel_count_0,white,Less than 25,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Female,priors_count_0,c_days_from_compas_22-28,juv_fel_count_0,non_white,25 - 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Male,priors_count_0,c_days_from_compas_1,juv_fel_count_0,non_white,Greater than 45,juv_other_count_0,juv_misd_count_0,M,days_b_screening_arrest_-1,1
Male,priors_count_0,c_days_from_compas_1,juv_fel_count_0,non_white,25 - 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_0,1
Male,priors_count_10-15,c_days_from_compas_0,juv_fel_count_0,non_white,25 - 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_0,1
Male,priors_count_1,c_days_from_compas_1,juv_fel_count_0,non_white,Less than 25,juv_other_count_1,juv_misd_count_1,F,days_b_screening_arrest_-1,1
Male,priors_count_0,c_days_from_compas_1,juv_fel_count_0,white,25 - 45,juv_other_count_0,juv_misd_count_0,M,days_b_screening_arrest_0,1
Male,priors_count_0,c_days_from_compas_1,juv_fel_count_0,non_white,Greater than 45,juv_other_count_1,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Male,priors_count_4-6,c_days_from_compas_22-28,juv_fel_count_0,white,25 - 45,juv_other_count_2+,juv_misd_count_1,M,days_b_screening_arrest_-2,1
Male,priors_count_2-3,c_days_from_compas_2-7,juv_fel_count_0,non_white,25 - 45,juv_other_count_1,juv_misd_count_0,M,days_b_screening_arrest_lt_-3,1
Male,priors_count_10-15,c_days_from_compas_1,juv_fel_count_0,non_white,25 - 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Male,priors_count_0,c_days_from_compas_0,juv_fel_count_0,non_white,25 - 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Male,priors_count_4-6,c_days_from_compas_1,juv_fel_count_0,non_white,25 - 45,juv_other_count_0,juv_misd_count_1,M,days_b_screening_arrest_0,1
Male,priors_count_0,c_days_from_compas_1,juv_fel_count_0,non_white,Less than 25,juv_other_count_1,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Male,priors_count_15+,c_days_from_compas_1,juv_fel_count_1+,white,Less than 25,juv_other_count_2+,cjuv_misd_count_2+,F,days_b_screening_arrest_-1,1
Male,priors_count_15+,c_days_from_compas_1,juv_fel_count_0,white,Greater than 45,juv_other_count_1,juv_misd_count_0,M,days_b_screening_arrest_lt_-3,1
Male,priors_count_1,c_days_from_compas_1,juv_fel_count_0,non_white,25 - 45,juv_other_count_0,juv_misd_count_0,M,days_b_screening_arrest_-1,1
Female,priors_count_10-15,missing,juv_fel_count_1+,non_white,25 - 45,juv_other_count_1,juv_misd_count_1,M,days_b_screening_arrest_1+,1
Male,priors_count_4-6,c_days_from_compas_15-21,juv_fel_count_0,white,25 - 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Male,priors_count_2-3,c_days_from_compas_0,juv_fel_count_0,white,25 - 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Male,priors_count_2-3,c_days_from_compas_1,juv_fel_count_1+,white,Less than 25,juv_other_count_1,juv_misd_count_1,F,days_b_screening_arrest_1+,1
Male,priors_count_2-3,c_days_from_compas_1,juv_fel_count_0,non_white,Less than 25,juv_other_count_1,cjuv_misd_count_2+,M,days_b_screening_arrest_-1,1
Male,priors_count_15+,c_days_from_compas_1,juv_fel_count_0,non_white,25 - 45,juv_other_count_1,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Male,priors_count_15+,c_days_from_compas_1,juv_fel_count_0,white,25 - 45,juv_other_count_2+,cjuv_misd_count_2+,F,days_b_screening_arrest_-1,1
Male,priors_count_4-6,c_days_from_compas_1,juv_fel_count_0,non_white,25 - 45,juv_other_count_0,juv_misd_count_0,M,days_b_screening_arrest_-1,1
Male,priors_count_1,c_days_from_compas_1,juv_fel_count_0,non_white,Less than 25,juv_other_count_0,juv_misd_count_0,M,days_b_screening_arrest_0,1
Male,priors_count_2-3,c_days_from_compas_29+,juv_fel_count_0,non_white,Greater than 45,juv_other_count_0,juv_misd_count_0,M,days_b_screening_arrest_-1,1
Male,priors_count_0,missing,juv_fel_count_0,white,25 - 45,juv_other_count_0,juv_misd_count_0,M,days_b_screening_arrest_0,1
Female,priors_count_0,c_days_from_compas_1,juv_fel_count_0,non_white,Less than 25,juv_other_count_0,juv_misd_count_0,M,days_b_screening_arrest_-1,1
Male,priors_count_10-15,c_days_from_compas_0,juv_fel_count_0,non_white,Greater than 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_0,1
Male,priors_count_7-9,c_days_from_compas_1,juv_fel_count_0,white,25 - 45,juv_other_count_0,juv_misd_count_0,M,days_b_screening_arrest_-1,1
Female,priors_count_4-6,c_days_from_compas_1,juv_fel_count_0,white,25 - 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-2,1
Female,priors_count_2-3,c_days_from_compas_1,juv_fel_count_0,non_white,Greater than 45,juv_other_count_0,juv_misd_count_0,M,days_b_screening_arrest_0,1
Male,priors_count_10-15,c_days_from_compas_1,juv_fel_count_0,non_white,25 - 45,juv_other_count_1,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Male,priors_count_4-6,c_days_from_compas_1,juv_fel_count_0,non_white,25 - 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Male,priors_count_1,c_days_from_compas_1,juv_fel_count_0,white,Greater than 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Female,priors_count_0,c_days_from_compas_1,juv_fel_count_0,white,Greater than 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_0,1
Male,priors_count_4-6,c_days_from_compas_0,juv_fel_count_0,non_white,Less than 25,juv_other_count_1,cjuv_misd_count_2+,M,days_b_screening_arrest_-1,1
Male,priors_count_0,c_days_from_compas_29+,juv_fel_count_0,white,Greater than 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_0,1
Male,priors_count_4-6,c_days_from_compas_1,juv_fel_count_0,non_white,25 - 45,juv_other_count_1,juv_misd_count_1,F,days_b_screening_arrest_-1,1
Male,priors_count_7-9,c_days_from_compas_1,juv_fel_count_0,non_white,Less than 25,juv_other_count_2+,cjuv_misd_count_2+,F,days_b_screening_arrest_-1,1
Male,priors_count_1,c_days_from_compas_8-14,juv_fel_count_0,white,Less than 25,juv_other_count_1,juv_misd_count_0,M,days_b_screening_arrest_-1,1
Female,priors_count_2-3,c_days_from_compas_0,juv_fel_count_0,non_white,Greater than 45,juv_other_count_0,juv_misd_count_0,M,days_b_screening_arrest_-1,1
Male,priors_count_4-6,c_days_from_compas_1,juv_fel_count_0,white,25 - 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_lt_-3,1
Male,priors_count_1,c_days_from_compas_1,juv_fel_count_0,non_white,Greater than 45,juv_other_count_2+,cjuv_misd_count_2+,M,days_b_screening_arrest_0,1
Male,priors_count_2-3,c_days_from_compas_1,juv_fel_count_0,non_white,Less than 25,juv_other_count_0,juv_misd_count_0,M,days_b_screening_arrest_-2,1
Male,priors_count_10-15,c_days_from_compas_0,juv_fel_count_0,white,25 - 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Male,priors_count_1,c_days_from_compas_1,juv_fel_count_0,non_white,Greater than 45,juv_other_count_0,juv_misd_count_0,M,days_b_screening_arrest_-2,1
Female,priors_count_0,c_days_from_compas_29+,juv_fel_count_0,white,25 - 45,juv_other_count_0,juv_misd_count_0,M,days_b_screening_arrest_-2,1
Male,priors_count_1,c_days_from_compas_1,juv_fel_count_0,non_white,25 - 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Female,priors_count_0,c_days_from_compas_1,juv_fel_count_0,white,Greater than 45,juv_other_count_0,cjuv_misd_count_2+,F,days_b_screening_arrest_-1,1
Male,priors_count_1,c_days_from_compas_0,juv_fel_count_0,non_white,25 - 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Female,priors_count_7-9,c_days_from_compas_0,juv_fel_count_0,white,Greater than 45,juv_other_count_1,juv_misd_count_1,M,days_b_screening_arrest_-1,1
Male,priors_count_0,c_days_from_compas_1,juv_fel_count_0,non_white,25 - 45,juv_other_count_0,juv_misd_count_1,F,days_b_screening_arrest_-1,1
Male,priors_count_2-3,c_days_from_compas_1,juv_fel_count_0,non_white,25 - 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Male,priors_count_10-15,c_days_from_compas_1,juv_fel_count_0,non_white,25 - 45,juv_other_count_1,juv_misd_count_1,F,days_b_screening_arrest_-1,1
Male,priors_count_15+,c_days_from_compas_0,juv_fel_count_0,non_white,25 - 45,juv_other_count_0,juv_misd_count_1,M,days_b_screening_arrest_lt_-3,1
Male,priors_count_15+,c_days_from_compas_0,juv_fel_count_0,white,Greater than 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Female,priors_count_0,c_days_from_compas_2-7,juv_fel_count_0,non_white,Greater than 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Male,priors_count_15+,c_days_from_compas_1,juv_fel_count_0,non_white,Greater than 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_0,1
Male,priors_count_0,c_days_from_compas_1,juv_fel_count_0,non_white,25 - 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Male,priors_count_0,c_days_from_compas_1,juv_fel_count_0,non_white,Greater than 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_0,1
Male,priors_count_1,c_days_from_compas_1,juv_fel_count_0,white,25 - 45,juv_other_count_0,juv_misd_count_0,M,days_b_screening_arrest_0,1
Male,priors_count_0,c_days_from_compas_1,juv_fel_count_0,non_white,Less than 25,juv_other_count_0,juv_misd_count_0,M,days_b_screening_arrest_-1,1
Male,priors_count_2-3,c_days_from_compas_0,juv_fel_count_1+,non_white,25 - 45,juv_other_count_0,juv_misd_count_0,M,days_b_screening_arrest_0,1
Female,priors_count_1,c_days_from_compas_1,juv_fel_count_1+,non_white,Greater than 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-2,1
Male,priors_count_2-3,c_days_from_compas_2-7,juv_fel_count_0,non_white,Less than 25,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Male,priors_count_7-9,c_days_from_compas_1,juv_fel_count_0,white,25 - 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Male,priors_count_0,c_days_from_compas_1,juv_fel_count_0,white,25 - 45,juv_other_count_1,juv_misd_count_0,F,days_b_screening_arrest_lt_-3,1
Male,priors_count_4-6,c_days_from_compas_1,juv_fel_count_0,non_white,Greater than 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_-1,1
Male,priors_count_15+,c_days_from_compas_2-7,juv_fel_count_1+,non_white,25 - 45,juv_other_count_0,juv_misd_count_0,M,days_b_screening_arrest_-1,1
Female,priors_count_2-3,c_days_from_compas_1,juv_fel_count_1+,white,Greater than 45,juv_other_count_2+,cjuv_misd_count_2+,M,days_b_screening_arrest_lt_-3,1
Male,priors_count_1,c_days_from_compas_1,juv_fel_count_1+,non_white,25 - 45,juv_other_count_0,juv_misd_count_0,F,days_b_screening_arrest_0,1
