sex,priors_count_cat,juv_fel_count_cat,two_year_recid,age_cat,c_charge_degree,race_cat,days_b_screening_arrest_cat,juv_misd_count_cat,juv_other_count_cat,c_days_from_compas_cat
Male,priors_count_1,juv_fel_count_0,0,Less than 25,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Female,priors_count_4-6,juv_fel_count_0,0,25 - 45,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_0,juv_fel_count_0,1,Less than 25,F,non_white,days_b_screening_arrest_0,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_1,juv_fel_count_0,1,25 - 45,F,non_white,days_b_screening_arrest_-1,juv_misd_count_1,juv_other_count_0,c_days_from_compas_1
Male,priors_count_10-15,juv_fel_count_0,1,Greater than 45,F,non_white,days_b_screening_arrest_1+,juv_misd_count_0,juv_other_count_0,c_days_from_compas_29+
Female,priors_count_2-3,juv_fel_count_1+,0,25 - 45,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_1,juv_fel_count_0,1,Greater than 45,M,non_white,days_b_screening_arrest_lt_-3,cjuv_misd_count_2+,juv_other_count_0,c_days_from_compas_22-28
Male,priors_count_0,juv_fel_count_0,0,Less than 25,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_0,juv_fel_count_1+,1,Greater than 45,M,non_white,days_b_screening_arrest_lt_-3,juv_misd_count_0,juv_other_count_0,c_days_from_compas_2-7
Female,priors_count_0,juv_fel_count_0,0,25 - 45,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_7-9,juv_fel_count_0,1,Greater than 45,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_29+
Male,priors_count_10-15,juv_fel_count_0,1,25 - 45,F,non_white,days_b_screening_arrest_0,juv_misd_count_0,juv_other_count_0,c_days_from_compas_0
Female,priors_count_0,juv_fel_count_0,0,25 - 45,F,non_white,days_b_screening_arrest_0,juv_misd_count_0,juv_other_count_0,c_days_from_compas_0
Male,priors_count_7-9,juv_fel_count_0,1,25 - 45,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_2-7
Female,priors_count_4-6,juv_fel_count_0,1,25 - 45,F,non_white,days_b_screening_arrest_-1,juv_misd_count_1,juv_other_count_0,c_days_from_compas_1
Female,priors_count_0,juv_fel_count_0,1,Less than 25,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_2+,c_days_from_compas_0
Female,priors_count_10-15,juv_fel_count_1+,1,25 - 45,F,non_white,days_b_screening_arrest_0,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_4-6,juv_fel_count_0,1,25 - 45,F,non_white,days_b_screening_arrest_-1,cjuv_misd_count_2+,juv_other_count_0,c_days_from_compas_1
Female,priors_count_2-3,juv_fel_count_0,1,Less than 25,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_1,juv_fel_count_0,1,Less than 25,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_0,juv_fel_count_0,0,25 - 45,F,non_white,days_b_screening_arrest_0,juv_misd_count_0,juv_other_count_0,c_days_from_compas_0
Female,priors_count_2-3,juv_fel_count_0,1,25 - 45,F,non_white,days_b_screening_arrest_0,juv_misd_count_0,juv_other_count_0,c_days_from_compas_0
Male,priors_count_1,juv_fel_count_0,0,Less than 25,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_2-3,juv_fel_count_0,0,25 - 45,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Female,priors_count_10-15,juv_fel_count_0,1,25 - 45,F,non_white,days_b_screening_arrest_lt_-3,juv_misd_count_0,juv_other_count_0,c_days_from_compas_22-28
Female,priors_count_7-9,juv_fel_count_0,1,Greater than 45,M,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_0,juv_fel_count_1+,1,25 - 45,F,non_white,days_b_screening_arrest_1+,juv_misd_count_0,juv_other_count_0,c_days_from_compas_0
Male,priors_count_0,juv_fel_count_0,0,Less than 25,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_0,juv_fel_count_0,0,Less than 25,M,non_white,days_b_screening_arrest_0,juv_misd_count_0,juv_other_count_0,c_days_from_compas_0
Male,priors_count_0,juv_fel_count_0,0,25 - 45,F,non_white,days_b_screening_arrest_0,juv_misd_count_0,juv_other_count_0,c_days_from_compas_0
Female,priors_count_1,juv_fel_count_0,0,25 - 45,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_2-3,juv_fel_count_0,0,25 - 45,F,non_white,days_b_screening_arrest_0,juv_misd_count_0,juv_other_count_0,c_days_from_compas_8-14
Male,priors_count_2-3,juv_fel_count_0,1,Less than 25,F,non_white,days_b_screening_arrest_-1,cjuv_misd_count_2+,juv_other_count_0,c_days_from_compas_1
Male,priors_count_2-3,juv_fel_count_0,1,Greater than 45,F,non_white,days_b_screening_arrest_lt_-3,juv_misd_count_0,juv_other_count_2+,c_days_from_compas_15-21
Male,priors_count_15+,juv_fel_count_0,1,25 - 45,M,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_10-15,juv_fel_count_0,1,Greater than 45,F,non_white,days_b_screening_arrest_lt_-3,juv_misd_count_0,juv_other_count_2+,c_days_from_compas_22-28
Male,priors_count_0,juv_fel_count_0,1,Less than 25,M,non_white,days_b_screening_arrest_1+,juv_misd_count_0,juv_other_count_0,c_days_from_compas_0
Male,priors_count_1,juv_fel_count_0,0,25 - 45,F,non_white,days_b_screening_arrest_-2,juv_misd_count_0,juv_other_count_0,c_days_from_compas_15-21
Male,priors_count_0,juv_fel_count_0,0,25 - 45,F,non_white,days_b_screening_arrest_0,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_10-15,juv_fel_count_0,1,25 - 45,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_1,c_days_from_compas_1
Male,priors_count_0,juv_fel_count_0,0,25 - 45,M,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_4-6,juv_fel_count_0,0,Less than 25,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,missing
Male,priors_count_2-3,juv_fel_count_0,0,25 - 45,F,non_white,days_b_screening_arrest_0,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_4-6,juv_fel_count_0,1,Greater than 45,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_7-9,juv_fel_count_0,1,25 - 45,M,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Female,priors_count_0,juv_fel_count_0,1,25 - 45,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_2-3,juv_fel_count_0,0,Less than 25,M,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_1,c_days_from_compas_1
Male,priors_count_4-6,juv_fel_count_0,1,Less than 25,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_1,c_days_from_compas_1
Male,priors_count_2-3,juv_fel_count_0,1,Less than 25,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_15-21
Male,priors_count_2-3,juv_fel_count_0,0,25 - 45,F,non_white,days_b_screening_arrest_0,juv_misd_count_0,juv_other_count_0,c_days_from_compas_8-14
Male,priors_count_2-3,juv_fel_count_0,0,25 - 45,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_10-15,juv_fel_count_0,0,Greater than 45,F,non_white,days_b_screening_arrest_0,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_2-3,juv_fel_count_1+,1,25 - 45,M,non_white,days_b_screening_arrest_0,juv_misd_count_0,juv_other_count_0,c_days_from_compas_22-28
Female,priors_count_0,juv_fel_count_0,0,Less than 25,F,non_white,days_b_screening_arrest_lt_-3,juv_misd_count_0,juv_other_count_0,c_days_from_compas_2-7
Male,priors_count_10-15,juv_fel_count_1+,1,Greater than 45,M,non_white,days_b_screening_arrest_-1,cjuv_misd_count_2+,juv_other_count_0,c_days_from_compas_1
Female,priors_count_0,juv_fel_count_0,1,25 - 45,F,non_white,days_b_screening_arrest_-1,juv_misd_count_1,juv_other_count_0,c_days_from_compas_1
Male,priors_count_0,juv_fel_count_0,1,Less than 25,F,non_white,days_b_screening_arrest_0,juv_misd_count_0,juv_other_count_0,c_days_from_compas_0
Male,priors_count_7-9,juv_fel_count_0,1,Greater than 45,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_0,juv_fel_count_0,1,25 - 45,F,non_white,days_b_screening_arrest_0,juv_misd_count_0,juv_other_count_0,c_days_from_compas_0
Male,priors_count_4-6,juv_fel_count_0,1,25 - 45,F,non_white,days_b_screening_arrest_0,juv_misd_count_0,juv_other_count_0,c_days_from_compas_0
Female,priors_count_2-3,juv_fel_count_0,0,25 - 45,F,non_white,days_b_screening_arrest_lt_-3,juv_misd_count_0,juv_other_count_0,c_days_from_compas_22-28
Male,priors_count_4-6,juv_fel_count_0,1,25 - 45,M,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Female,priors_count_0,juv_fel_count_0,1,Less than 25,M,non_white,days_b_screening_arrest_-2,cjuv_misd_count_2+,juv_other_count_0,c_days_from_compas_2-7
Male,priors_count_2-3,juv_fel_count_0,1,25 - 45,M,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_0,juv_fel_count_0,0,25 - 45,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_2-7
Male,priors_count_10-15,juv_fel_count_0,0,25 - 45,M,non_white,days_b_screening_arrest_0,juv_misd_count_0,juv_other_count_0,missing
Male,priors_count_4-6,juv_fel_count_0,0,25 - 45,F,non_white,days_b_screening_arrest_lt_-3,juv_misd_count_0,juv_other_count_0,c_days_from_compas_22-28
Male,priors_count_4-6,juv_fel_count_0,0,25 - 45,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_1,juv_fel_count_0,0,Less than 25,M,non_white,days_b_screening_arrest_-1,juv_misd_count_1,juv_other_count_1,c_days_from_compas_1
Male,priors_count_0,juv_fel_count_0,0,25 - 45,M,non_white,days_b_screening_arrest_lt_-3,juv_misd_count_1,juv_other_count_0,c_days_from_compas_0
Male,priors_count_2-3,juv_fel_count_0,1,Less than 25,M,non_white,days_b_screening_arrest_lt_-3,juv_misd_count_0,juv_other_count_1,c_days_from_compas_2-7
Male,priors_count_0,juv_fel_count_0,1,25 - 45,F,non_white,days_b_screening_arrest_0,juv_misd_count_0,juv_other_count_0,c_days_from_compas_0
Female,priors_count_2-3,juv_fel_count_0,0,Greater than 45,M,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,missing
Female,priors_count_0,juv_fel_count_1+,0,25 - 45,F,non_white,days_b_screening_arrest_lt_-3,juv_misd_count_0,juv_other_count_0,missing
Male,priors_count_15+,juv_fel_count_0,0,25 - 45,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_22-28
Male,priors_count_0,juv_fel_count_0,1,25 - 45,M,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_1,c_days_from_compas_1
Male,priors_count_0,juv_fel_count_0,1,25 - 45,M,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Female,priors_count_1,juv_fel_count_0,0,Greater than 45,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_4-6,juv_fel_count_1+,0,Greater than 45,M,non_white,days_b_screening_arrest_lt_-3,juv_misd_count_0,juv_other_count_0,c_days_from_compas_2-7
Male,priors_count_10-15,juv_fel_count_0,0,25 - 45,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_2-7
Female,priors_count_0,juv_fel_count_0,1,25 - 45,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_0,juv_fel_count_0,0,Less than 25,M,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_2-7
Male,priors_count_1,juv_fel_count_0,1,25 - 45,M,non_white,days_b_screening_arrest_lt_-3,cjuv_misd_count_2+,juv_other_count_0,c_days_from_compas_2-7
Male,priors_count_7-9,juv_fel_count_0,1,25 - 45,M,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Female,priors_count_4-6,juv_fel_count_0,0,25 - 45,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_1,c_days_from_compas_1
Male,priors_count_7-9,juv_fel_count_0,1,25 - 45,F,non_white,days_b_screening_arrest_-1,cjuv_misd_count_2+,juv_other_count_0,c_days_from_compas_1
Male,priors_count_7-9,juv_fel_count_0,1,25 - 45,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_0,juv_fel_count_0,0,Greater than 45,M,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_2+,c_days_from_compas_1
Male,priors_count_0,juv_fel_count_0,1,25 - 45,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Female,priors_count_2-3,juv_fel_count_0,0,Less than 25,M,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_2-3,juv_fel_count_0,1,25 - 45,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_0,juv_fel_count_0,1,25 - 45,M,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_4-6,juv_fel_count_0,1,25 - 45,F,non_white,days_b_screening_arrest_lt_-3,juv_misd_count_0,juv_other_count_0,c_days_from_compas_8-14
Male,priors_count_4-6,juv_fel_count_0,0,25 - 45,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,missing
Male,priors_count_1,juv_fel_count_0,1,25 - 45,F,non_white,days_b_screening_arrest_0,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_0,juv_fel_count_0,1,25 - 45,M,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_0,juv_fel_count_0,1,25 - 45,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_2-7
Female,priors_count_4-6,juv_fel_count_0,1,25 - 45,M,non_white,days_b_screening_arrest_0,juv_misd_count_1,juv_other_count_0,c_days_from_compas_1
Male,priors_count_10-15,juv_fel_count_1+,0,25 - 45,F,non_white,days_b_screening_arrest_-2,juv_misd_count_0,juv_other_count_2+,c_days_from_compas_2-7
Female,priors_count_1,juv_fel_count_0,1,Less than 25,F,non_white,days_b_screening_arrest_0,juv_misd_count_0,juv_other_count_2+,c_days_from_compas_1
Female,priors_count_2-3,juv_fel_count_1+,1,25 - 45,M,non_white,days_b_screening_arrest_lt_-3,juv_misd_count_0,juv_other_count_0,c_days_from_compas_15-21
Female,priors_count_1,juv_fel_count_0,0,25 - 45,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_7-9,juv_fel_count_0,0,Greater than 45,F,non_white,days_b_screening_arrest_-1,cjuv_misd_count_2+,juv_other_count_0,c_days_from_compas_1
Female,priors_count_0,juv_fel_count_0,0,25 - 45,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_0,juv_fel_count_0,1,Greater than 45,F,non_white,days_b_screening_arrest_0,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Female,priors_count_15+,juv_fel_count_0,1,Less than 25,M,non_white,days_b_screening_arrest_-2,juv_misd_count_0,juv_other_count_1,c_days_from_compas_2-7
Male,priors_count_10-15,juv_fel_count_0,1,25 - 45,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_0,juv_fel_count_0,0,Less than 25,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_15+,juv_fel_count_1+,1,25 - 45,F,non_white,days_b_screening_arrest_0,juv_misd_count_0,juv_other_count_0,c_days_from_compas_0
Male,priors_count_0,juv_fel_count_0,0,25 - 45,F,non_white,days_b_screening_arrest_0,juv_misd_count_0,juv_other_count_0,c_days_from_compas_0
Male,priors_count_1,juv_fel_count_0,1,25 - 45,F,non_white,days_b_screening_arrest_lt_-3,juv_misd_count_1,juv_other_count_0,c_days_from_compas_1
Male,priors_count_4-6,juv_fel_count_0,0,Greater than 45,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_15+,juv_fel_count_0,1,25 - 45,M,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_0,juv_fel_count_0,1,Less than 25,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_10-15,juv_fel_count_0,1,25 - 45,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_2-3,juv_fel_count_1+,0,Greater than 45,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_0,juv_fel_count_1+,1,Less than 25,M,non_white,days_b_screening_arrest_1+,cjuv_misd_count_2+,juv_other_count_1,c_days_from_compas_1
Male,priors_count_1,juv_fel_count_0,1,Less than 25,M,non_white,days_b_screening_arrest_0,juv_misd_count_1,juv_other_count_1,c_days_from_compas_1
Male,priors_count_1,juv_fel_count_0,1,Less than 25,M,non_white,days_b_screening_arrest_0,cjuv_misd_count_2+,juv_other_count_0,c_days_from_compas_2-7
Male,priors_count_4-6,juv_fel_count_0,1,25 - 45,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_0,juv_fel_count_0,0,Less than 25,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_0,juv_fel_count_0,1,25 - 45,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Female,priors_count_15+,juv_fel_count_0,1,Greater than 45,F,non_white,days_b_screening_arrest_-1,cjuv_misd_count_2+,juv_other_count_0,c_days_from_compas_1
Male,priors_count_2-3,juv_fel_count_0,1,25 - 45,M,non_white,days_b_screening_arrest_0,juv_misd_count_1,juv_other_count_0,c_days_from_compas_1
Female,priors_count_1,juv_fel_count_0,0,Less than 25,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_2-7
Female,priors_count_0,juv_fel_count_0,0,Greater than 45,M,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_10-15,juv_fel_count_0,1,Greater than 45,M,non_white,days_b_screening_arrest_0,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_0,juv_fel_count_0,1,25 - 45,M,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_0,juv_fel_count_0,1,25 - 45,M,non_white,days_b_screening_arrest_lt_-3,juv_misd_count_1,juv_other_count_0,missing
Female,priors_count_0,juv_fel_count_0,1,Greater than 45,M,non_white,days_b_screening_arrest_0,juv_misd_count_0,juv_other_count_2+,c_days_from_compas_0
Male,priors_count_0,juv_fel_count_0,0,Less than 25,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_2-3,juv_fel_count_0,0,25 - 45,F,non_white,days_b_screening_arrest_1+,juv_misd_count_0,juv_other_count_0,c_days_from_compas_8-14
Male,priors_count_7-9,juv_fel_count_1+,0,25 - 45,F,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
Male,priors_count_4-6,juv_fel_count_0,0,25 - 45,M,non_white,days_b_screening_arrest_lt_-3,juv_misd_count_0,juv_other_count_0,c_days_from_compas_15-21
Male,priors_count_2-3,juv_fel_count_0,1,Greater than 45,M,non_white,days_b_screening_arrest_-1,juv_misd_count_0,juv_other_count_0,c_days_from_compas_1
